Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-01-15,02:00:00,0.498,0.078,239.5,1.97,0.01,0.03,0.37
2007-01-15,03:00:00,0.623,0.099,236.0,2.56,0.11,0.15,0.31
2007-01-15,04:00:00,0.447,0.062,240.1,1.71,0.02,0.08,0.24
2007-01-15,05:00:00,0.452,0.055,237.2,1.6,0.08,0.11,0.1
2007-01-15,06:00:00,1.74,0.247,240.6,7.25,0.17,0.22,0.88
2007-01-15,07:00:00,1.771,0.282,244.0,7.0,0.2,0.25,1.11
2007-01-15,08:00:00,1.847,0.297,236.6,7.62,0.19,0.31,1.14
2007-01-15,09:00:00,1.533,0.253,236.0,6.7,0.2,0.24,0.87
2007-01-15,10:00:00,1.472,0.243,241.7,6.08,0.18,0.16,0.85
2007-01-15,11:00:00,1.46,0.212,239.5,6.14,0.19,0.18,0.8
2007-01-15,12:00:00,1.359,0.178,245.2,5.82,0.19,0.19,0.62
2007-01-15,13:00:00,1.458,0.205,239.3,5.94,0.16,0.23,0.83
2007-01-15,14:00:00,1.14,0.159,242.0,5.01,0.11,0.17,0.57
2007-01-15,15:00:00,1.279,0.167,242.2,5.38,0.17,0.21,0.71
2007-01-15,16:00:00,1.354,0.225,242.0,5.55,0.19,0.17,0.75
2007-01-15,17:00:00,1.534,0.259,242.2,6.29,0.16,0.17,0.87
2007-01-15,18:00:00,2.214,0.321,246.0,8.85,0.29,0.31,1.36
2007-01-15,19:00:00,2.478,0.358,234.2,10.58,0.29,0.37,1.37
2007-01-15,20:00:00,2.316,0.363,239.2,9.63,0.32,0.3,1.34
2007-01-15,21:00:00,2.416,0.346,238.2,9.93,0.31,0.4,1.3
2007-01-15,22:00:00,1.729,0.27,241.4,7.27,0.24,0.21,0.85
2007-01-15,23:00:00,1.344,0.185,233.3,5.72,0.16,0.21,0.75
2007-01-16,00:00:00,0.584,0.096,242.8,2.5,0.16,0.1,0.3
2007-01-16,01:00:00,0.635,0.077,237.2,2.79,0.14,0.05,0.39
2007-01-16,02:00:00,0.512,0.063,236.3,2.18,0.05,0.12,0.36
2007-01-16,03:00:00,0.411,0.05,241.3,1.43,0.04,0.05,0.42
2007-01-16,04:00:00,0.685,0.085,245.6,2.87,0.14,0.04,0.23
2007-01-16,05:00:00,0.627,0.096,242.8,2.38,0.0,0.09,0.37
2007-01-16,06:00:00,1.639,0.263,237.0,7.05,0.2,0.21,0.87
2007-01-16,07:00:00,1.722,0.236,239.8,7.7,0.21,0.2,0.92
2007-01-16,08:00:00,1.926,0.288,241.1,8.06,0.26,0.3,1.2
2007-01-16,09:00:00,1.647,0.246,239.4,6.72,0.23,0.22,0.8
2007-01-16,10:00:00,1.648,0.235,242.5,6.35,0.18,0.25,0.91
2007-01-16,11:00:00,1.525,0.205,241.9,6.18,0.22,0.21,0.69
2007-01-16,12:00:00,1.3,0.208,242.7,5.61,0.15,0.17,0.54
2007-01-16,13:00:00,1.238,0.187,242.0,4.97,0.14,0.19,0.73
2007-01-16,14:00:00,1.305,0.204,240.3,5.71,0.2,0.22,0.78
2007-01-16,15:00:00,1.147,0.181,238.6,4.87,0.18,0.2,0.6
2007-01-16,16:00:00,1.274,0.17,240.6,5.48,0.16,0.26,0.79
2007-01-16,17:00:00,1.298,0.179,238.0,5.23,0.21,0.19,0.65
2007-01-16,18:00:00,2.331,0.36,237.3,10.13,0.24,0.35,1.35
2007-01-16,19:00:00,2.499,0.386,242.7,10.33,0.28,0.41,1.29
2007-01-16,20:00:00,2.234,0.352,241.4,8.98,0.24,0.36,1.15
2007-01-16,21:00:00,2.227,0.323,241.7,9.26,0.28,0.36,1.17
2007-01-16,22:00:00,1.254,0.202,240.3,5.17,0.09,0.2,0.56
2007-01-16,23:00:00,1.339,0.17,240.9,5.65,0.15,0.23,0.76
2007-01-17,00:00:00,0.653,0.105,239.9,2.7,0.1,0.06,0.34
2007-01-17,01:00:00,0.734,0.132,244.0,3.09,0.12,0.06,0.45
2007-01-17,02:00:00,0.804,0.114,240.4,3.35,0.13,0.13,0.53
2007-01-17,03:00:00,0.75,0.071,235.8,3.25,0.07,0.17,0.45
2007-01-17,04:00:00,0.638,0.074,245.9,2.49,0.1,0.07,0.36
2007-01-17,05:00:00,0.74,0.101,244.0,2.89,0.15,0.11,0.49
2007-01-17,06:00:00,1.898,0.278,246.0,7.61,0.28,0.31,0.97
2007-01-17,07:00:00,1.791,0.28,241.4,7.43,0.26,0.3,1.02
2007-01-17,08:00:00,1.446,0.252,241.2,5.96,0.16,0.23,0.7
2007-01-17,09:00:00,1.689,0.238,238.6,7.12,0.19,0.25,0.92
2007-01-17,10:00:00,1.364,0.21,242.7,5.5,0.18,0.23,0.69
2007-01-17,11:00:00,1.598,0.225,239.4,6.64,0.19,0.26,0.84
2007-01-17,12:00:00,1.354,0.202,239.2,5.61,0.12,0.18,0.72
2007-01-17,13:00:00,1.433,0.208,236.9,5.95,0.2,0.19,0.69
2007-01-17,14:00:00,1.158,0.165,241.8,4.68,0.1,0.16,0.65
2007-01-17,15:00:00,1.139,0.177,234.6,4.78,0.14,0.14,0.67
2007-01-17,16:00:00,1.272,0.189,239.7,4.95,0.23,0.2,0.62
2007-01-17,17:00:00,1.15,0.166,238.1,5.18,0.17,0.15,0.62
2007-01-17,18:00:00,2.595,0.384,241.2,10.37,0.34,0.41,1.46
2007-01-17,19:00:00,2.476,0.37,245.1,10.35,0.3,0.32,1.36
2007-01-17,20:00:00,2.489,0.369,244.7,10.12,0.29,0.31,1.3
2007-01-17,21:00:00,2.339,0.321,239.5,9.82,0.34,0.42,1.46
2007-01-17,22:00:00,1.552,0.221,238.2,6.35,0.15,0.24,0.77
2007-01-17,23:00:00,1.31,0.186,240.7,5.69,0.14,0.23,0.63
2007-01-18,00:00:00,0.476,0.049,238.4,2.09,0.05,0.12,0.28
2007-01-18,01:00:00,0.644,0.121,237.3,2.82,0.09,0.08,0.29
2007-01-18,02:00:00,0.486,0.054,239.9,1.84,0.07,0.0,0.22
2007-01-18,03:00:00,0.482,0.082,233.6,1.94,0.07,0.06,0.09
2007-01-18,04:00:00,0.233,0.038,238.8,1.05,0.01,0.01,0.24
2007-01-18,05:00:00,0.307,0.081,251.8,0.8,0.06,0.05,0.21
2007-01-18,06:00:00,1.716,0.227,238.3,7.27,0.21,0.26,0.91
2007-01-18,07:00:00,1.84,0.283,243.8,7.44,0.21,0.23,0.98
2007-01-18,08:00:00,1.662,0.251,239.5,7.08,0.22,0.28,1.06
2007-01-18,09:00:00,1.656,0.253,239.8,6.92,0.18,0.28,0.89
2007-01-18,10:00:00,1.486,0.205,242.6,6.03,0.18,0.29,0.9
2007-01-18,11:00:00,1.615,0.234,239.3,6.42,0.22,0.3,0.84
2007-01-18,12:00:00,1.495,0.226,241.0,5.97,0.17,0.25,0.81
2007-01-18,13:00:00,1.016,0.183,242.3,4.29,0.12,0.09,0.66
2007-01-18,14:00:00,1.136,0.154,243.4,4.45,0.19,0.21,0.61
2007-01-18,15:00:00,1.177,0.165,239.2,4.99,0.13,0.13,0.75
2007-01-18,16:00:00,1.032,0.173,235.9,4.77,0.13,0.08,0.56
2007-01-18,17:00:00,1.263,0.215,240.6,5.3,0.19,0.16,0.74
2007-01-18,18:00:00,2.463,0.347,239.6,10.3,0.3,0.3,1.28
2007-01-18,19:00:00,2.664,0.401,239.4,10.94,0.37,0.42,1.47
2007-01-18,20:00:00,2.406,0.353,234.3,10.1,0.25,0.37,1.31
2007-01-18,21:00:00,2.602,0.381,235.4,11.27,0.33,0.34,1.47
2007-01-18,22:00:00,1.364,0.174,238.2,5.93,0.2,0.15,0.64
2007-01-18,23:00:00,1.035,0.178,238.6,4.26,0.11,0.18,0.67
2007-01-19,00:00:00,0.338,0.001,238.5,1.42,0.03,0.06,0.22
2007-01-19,01:00:00,0.484,0.076,241.3,1.93,0.07,0.03,0.27
2007-01-19,02:00:00,0.447,0.081,238.2,1.92,0.05,0.09,0.26
2007-01-19,03:00:00,0.317,0.033,243.6,1.02,0.07,0.03,0.21
2007-01-19,04:00:00,0.528,0.055,238.3,2.26,0.04,0.15,0.22
2007-01-19,05:00:00,0.515,0.084,238.4,1.86,0.07,0.06,0.28
2007-01-19,06:00:00,1.961,0.298,236.2,8.64,0.24,0.3,1.13
2007-01-19,07:00:00,1.946,0.287,241.7,8.1,0.21,0.36,1.13
2007-01-19,08:00:00,1.894,0.283,239.4,7.97,0.23,0.21,0.95
2007-01-19,09:00:00,1.646,0.255,242.3,6.78,0.14,0.25,0.76
2007-01-19,10:00:00,1.396,0.195,239.6,5.94,0.21,0.25,0.81
2007-01-19,11:00:00,1.603,0.252,241.1,6.39,0.24,0.28,0.82
2007-01-19,12:00:00,1.429,0.222,239.1,5.74,0.12,0.17,0.76
2007-01-19,13:00:00,1.405,0.199,245.0,5.64,0.16,0.18,0.86
2007-01-19,14:00:00,1.309,0.198,234.3,5.85,0.15,0.19,0.78
2007-01-19,15:00:00,1.201,0.189,244.5,4.92,0.14,0.18,0.52
2007-01-19,16:00:00,1.364,0.203,242.5,5.2,0.13,0.22,0.73
2007-01-19,17:00:00,1.178,0.159,237.9,4.93,0.15,0.2,0.59
2007-01-19,18:00:00,2.476,0.347,236.9,10.13,0.29,0.26,1.33
2007-01-19,19:00:00,2.388,0.344,241.4,9.8,0.33,0.37,1.26
2007-01-19,20:00:00,2.236,0.317,239.7,9.25,0.22,0.32,1.24
2007-01-19,21:00:00,2.448,0.357,237.7,10.0,0.25,0.4,1.27
2007-01-19,22:00:00,1.492,0.208,236.7,6.24,0.19,0.26,0.86
2007-01-19,23:00:00,1.535,0.244,245.5,6.17,0.15,0.27,0.92
2007-01-20,00:00:00,0.921,0.131,242.1,3.43,0.09,0.08,0.36
2007-01-20,01:00:00,0.699,0.091,243.8,2.68,0.09,0.12,0.4
2007-01-20,02:00:00,0.554,0.116,243.6,2.04,0.09,0.12,0.34
2007-01-20,03:00:00,0.83,0.139,238.4,3.33,0.12,0.2,0.32
2007-01-20,04:00:00,0.521,0.061,240.9,1.96,0.09,0.13,0.34
2007-01-20,05:00:00,0.797,0.158,233.9,3.19,0.12,0.12,0.4
2007-01-20,06:00:00,1.859,0.279,240.6,7.91,0.23,0.32,0.92
2007-01-20,07:00:00,2.357,0.339,242.3,9.81,0.23,0.4,1.28
2007-01-20,08:00:00,2.04,0.313,241.9,8.64,0.19,0.33,1.15
2007-01-20,09:00:00,1.743,0.262,244.3,7.09,0.18,0.23,1.05
2007-01-20,10:00:00,1.616,0.247,237.4,6.73,0.23,0.27,1.04
2007-01-20,11:00:00,1.803,0.297,242.2,7.26,0.21,0.24,1.06
2007-01-20,12:00:00,1.722,0.215,237.4,7.26,0.21,0.26,0.99
2007-01-20,13:00:00,1.686,0.247,239.4,6.92,0.16,0.31,0.9
2007-01-20,14:00:00,1.608,0.275,236.4,6.59,0.12,0.29,0.91
2007-01-20,15:00:00,1.324,0.178,237.2,5.63,0.12,0.24,0.76
2007-01-20,16:00:00,1.57,0.212,245.3,6.4,0.22,0.26,0.89
2007-01-20,17:00:00,1.491,0.204,241.2,6.17,0.24,0.18,0.79
2007-01-20,18:00:00,2.866,0.452,235.4,12.23,0.41,0.44,1.5
2007-01-20,19:00:00,2.788,0.387,242.5,11.68,0.33,0.39,1.45
2007-01-20,20:00:00,2.922,0.448,235.9,12.36,0.37,0.49,1.5
2007-01-20,21:00:00,2.947,0.475,243.7,11.9,0.37,0.43,1.54
2007-01-20,22:00:00,1.547,0.241,238.4,6.42,0.23,0.26,0.84
2007-01-20,23:00:00,1.591,0.219,233.6,6.9,0.17,0.23,0.88
2007-01-21,00:00:00,0.508,0.066,237.9,2.53,0.01,0.0,0.17
2007-01-21,01:00:00,0.668,0.136,236.4,3.12,0.09,0.11,0.36
2007-01-21,02:00:00,0.445,0.11,241.5,1.7,0.02,0.06,0.17
2007-01-21,03:00:00,0.79,0.12,238.3,3.15,0.1,0.16,0.52
2007-01-21,04:00:00,0.75,0.152,239.8,3.11,0.09,0.05,0.35
2007-01-21,05:00:00,0.481,0.083,238.8,2.11,0.07,0.13,0.45
2007-01-21,06:00:00,2.036,0.301,242.0,8.44,0.24,0.32,0.92
2007-01-21,07:00:00,2.258,0.336,237.5,9.4,0.25,0.32,1.4
2007-01-21,08:00:00,2.113,0.326,238.2,8.86,0.26,0.27,1.12
2007-01-21,09:00:00,1.775,0.288,244.2,7.36,0.16,0.31,1.0
2007-01-21,10:00:00,1.781,0.279,246.8,7.39,0.25,0.29,0.97
2007-01-21,11:00:00,1.572,0.268,238.2,6.63,0.15,0.25,0.88
2007-01-21,12:00:00,1.665,0.24,238.8,6.89,0.17,0.25,0.85
2007-01-21,13:00:00,1.431,0.207,246.2,6.03,0.17,0.19,0.55
2007-01-21,14:00:00,1.44,0.219,240.5,6.19,0.14,0.28,0.94
2007-01-21,15:00:00,1.277,0.19,239.3,5.32,0.14,0.2,0.67
2007-01-21,16:00:00,1.444,0.24,242.9,5.52,0.14,0.19,0.69
2007-01-21,17:00:00,1.604,0.23,239.8,6.49,0.18,0.14,0.85
2007-01-21,18:00:00,2.915,0.447,239.0,12.15,0.37,0.4,1.48
2007-01-21,19:00:00,2.667,0.393,239.9,11.08,0.34,0.48,1.53
2007-01-21,20:00:00,2.873,0.437,238.5,11.77,0.33,0.43,1.58
2007-01-21,21:00:00,2.724,0.374,237.4,11.82,0.34,0.39,1.6
2007-01-21,22:00:00,1.633,0.255,243.8,6.26,0.21,0.21,0.93
2007-01-21,23:00:00,1.282,0.234,236.5,5.38,0.12,0.26,0.66
2007-01-22,00:00:00,0.343,0.093,239.7,1.18,0.01,0.11,0.34
2007-01-22,01:00:00,0.754,0.142,239.5,3.21,0.11,0.08,0.41
2007-01-22,02:00:00,0.668,0.078,242.1,3.05,0.05,0.16,0.39
2007-01-22,03:00:00,0.558,0.083,247.5,1.89,0.05,0.02,0.33
2007-01-22,04:00:00,0.639,0.052,240.7,2.5,0.08,0.09,0.25
2007-01-22,05:00:00,0.706,0.124,243.2,2.95,0.11,0.11,0.41
2007-01-22,06:00:00,1.714,0.241,236.2,7.32,0.25,0.27,0.96
2007-01-22,07:00:00,1.673,0.227,244.0,7.24,0.18,0.21,1.09
2007-01-22,08:00:00,1.759,0.285,243.7,7.14,0.17,0.24,0.89
2007-01-22,09:00:00,1.572,0.256,243.4,6.26,0.26,0.18,0.97
2007-01-22,10:00:00,1.54,0.247,246.1,6.26,0.18,0.2,0.79
2007-01-22,11:00:00,1.405,0.213,238.8,5.89,0.15,0.25,0.66
2007-01-22,12:00:00,1.354,0.227,237.0,5.65,0.17,0.23,0.8
2007-01-22,13:00:00,1.482,0.203,240.1,6.55,0.14,0.24,0.66
2007-01-22,14:00:00,1.15,0.168,241.8,4.63,0.16,0.11,0.58
2007-01-22,15:00:00,1.339,0.21,241.1,5.53,0.17,0.21,0.71
2007-01-22,16:00:00,1.19,0.184,237.6,4.79,0.14,0.14,0.65
2007-01-22,17:00:00,1.276,0.175,241.7,5.37,0.18,0.17,0.73
2007-01-22,18:00:00,2.393,0.352,240.5,10.39,0.3,0.36,1.15
2007-01-22,19:00:00,2.288,0.355,236.2,9.83,0.29,0.36,1.35
2007-01-22,20:00:00,2.358,0.352,236.6,10.13,0.29,0.39,1.37
2007-01-22,21:00:00,2.384,0.35,239.7,9.72,0.29,0.35,1.41
2007-01-22,22:00:00,1.396,0.235,247.5,5.7,0.2,0.23,0.7
2007-01-22,23:00:00,1.357,0.197,243.2,5.75,0.18,0.24,0.84
2007-01-23,00:00:00,0.494,0.056,243.2,2.32,0.07,0.11,0.25
2007-01-23,01:00:00,0.462,0.07,244.1,1.98,0.05,0.08,0.21
2007-01-23,02:00:00,0.39,0.123,243.0,1.57,0.01,0.07,0.04
2007-01-23,03:00:00,0.839,0.09,245.1,3.1,0.1,0.12,0.54
2007-01-23,04:00:00,0.488,0.09,236.4,1.6,0.08,0.09,0.35
2007-01-23,05:00:00,0.463,0.066,239.6,1.84,0.0,0.08,0.32
2007-01-23,06:00:00,1.706,0.236,241.0,7.11,0.16,0.23,0.98
2007-01-23,07:00:00,1.728,0.266,235.6,7.22,0.14,0.27,1.06
2007-01-23,08:00:00,1.9,0.291,240.3,8.32,0.21,0.26,0.89
2007-01-23,09:00:00,1.497,0.225,242.5,6.22,0.19,0.22,0.76
2007-01-23,10:00:00,1.383,0.192,243.0,5.59,0.21,0.23,0.72
2007-01-23,11:00:00,1.409,0.21,236.3,5.55,0.12,0.23,0.63
2007-01-23,12:00:00,1.357,0.21,241.4,5.51,0.15,0.16,0.65
2007-01-23,13:00:00,1.269,0.186,238.8,5.37,0.16,0.24,0.74
2007-01-23,14:00:00,1.251,0.16,237.0,5.07,0.14,0.18,0.7
2007-01-23,15:00:00,1.058,0.119,241.5,4.39,0.09,0.17,0.51
2007-01-23,16:00:00,1.329,0.174,237.4,5.62,0.18,0.16,0.76
2007-01-23,17:00:00,1.035,0.161,236.4,4.3,0.11,0.15,0.54
2007-01-23,18:00:00,2.37,0.379,236.5,10.12,0.29,0.33,1.4
2007-01-23,19:00:00,2.433,0.357,235.7,10.13,0.29,0.34,1.42
2007-01-23,20:00:00,2.524,0.398,238.2,10.45,0.31,0.34,1.36
2007-01-23,21:00:00,2.21,0.303,238.6,9.23,0.31,0.36,1.3
2007-01-23,22:00:00,1.312,0.169,238.9,5.46,0.17,0.25,0.63
2007-01-23,23:00:00,1.446,0.213,237.6,6.08,0.15,0.21,0.76
2007-01-24,00:00:00,0.518,0.05,240.4,2.35,0.04,0.09,0.42
2007-01-24,01:00:00,0.581,0.092,243.6,2.58,0.04,0.03,0.26
2007-01-24,02:00:00,0.379,0.056,234.5,1.44,0.04,0.07,0.22
2007-01-24,03:00:00,0.627,0.106,242.5,2.72,0.01,0.09,0.36
2007-01-24,04:00:00,0.467,0.079,244.2,2.05,0.0,0.05,0.34
2007-01-24,05:00:00,0.608,0.085,237.2,2.89,0.06,0.09,0.47
2007-01-24,06:00:00,1.909,0.307,235.8,8.14,0.19,0.31,0.99
2007-01-24,07:00:00,1.649,0.246,241.6,7.01,0.15,0.24,0.9
2007-01-24,08:00:00,1.973,0.315,239.2,8.18,0.24,0.28,0.96
2007-01-24,09:00:00,1.555,0.249,244.6,6.54,0.15,0.24,0.91
2007-01-24,10:00:00,1.507,0.234,239.0,6.15,0.19,0.28,0.72
2007-01-24,11:00:00,1.648,0.256,242.7,6.9,0.18,0.15,0.87
2007-01-24,12:00:00,1.341,0.19,246.6,5.55,0.12,0.22,0.67
2007-01-24,13:00:00,1.302,0.233,240.6,5.26,0.15,0.19,0.81
2007-01-24,14:00:00,1.256,0.229,240.9,4.83,0.17,0.16,0.72
2007-01-24,15:00:00,1.405,0.215,240.3,5.92,0.16,0.17,0.8
2007-01-24,16:00:00,1.311,0.26,244.1,5.7,0.2,0.22,0.64
2007-01-24,17:00:00,1.115,0.152,238.4,5.06,0.14,0.08,0.66
2007-01-24,18:00:00,2.172,0.284,233.8,9.3,0.25,0.25,1.25
2007-01-24,19:00:00,2.337,0.36,239.9,9.74,0.33,0.36,1.22
2007-01-24,20:00:00,2.211,0.332,238.5,9.4,0.28,0.22,1.17
2007-01-24,21:00:00,2.206,0.345,238.3,9.16,0.24,0.34,1.21
2007-01-24,22:00:00,1.313,0.183,234.4,5.76,0.15,0.28,0.61
2007-01-24,23:00:00,1.337,0.172,242.4,5.69,0.14,0.19,0.86
2007-01-25,00:00:00,0.424,0.063,241.6,1.71,0.0,0.03,0.31
2007-01-25,01:00:00,0.48,0.064,240.9,2.18,0.06,0.1,0.13
2007-01-25,02:00:00,0.647,0.106,237.8,2.76,0.16,0.09,0.39
2007-01-25,03:00:00,0.586,0.083,241.3,2.62,0.04,0.1,0.44
2007-01-25,04:00:00,0.652,0.102,237.0,2.63,0.09,0.06,0.38
2007-01-25,05:00:00,0.598,0.087,237.9,2.21,0.04,0.13,0.37
2007-01-25,06:00:00,1.696,0.267,238.8,7.04,0.21,0.24,0.77
2007-01-25,07:00:00,1.666,0.252,239.3,7.13,0.25,0.17,1.02
2007-01-25,08:00:00,1.887,0.308,239.7,7.92,0.21,0.24,1.15
2007-01-25,09:00:00,1.376,0.191,240.2,5.43,0.18,0.18,0.75
2007-01-25,10:00:00,1.662,0.245,239.1,7.22,0.23,0.25,0.93
2007-01-25,11:00:00,1.528,0.222,235.4,6.82,0.22,0.2,0.97
2007-01-25,12:00:00,1.346,0.221,238.2,5.62,0.1,0.18,0.66
2007-01-25,13:00:00,1.4,0.243,245.4,5.56,0.18,0.17,0.7
2007-01-25,14:00:00,1.221,0.182,239.7,5.02,0.15,0.23,0.77
2007-01-25,15:00:00,1.291,0.2,244.9,5.35,0.18,0.19,0.76
2007-01-25,16:00:00,1.068,0.159,238.5,4.53,0.05,0.18,0.58
2007-01-25,17:00:00,1.385,0.198,239.3,5.89,0.17,0.18,0.84
2007-01-25,18:00:00,2.297,0.336,239.2,9.24,0.28,0.35,1.3
2007-01-25,19:00:00,2.47,0.367,237.9,10.08,0.29,0.36,1.44
2007-01-25,20:00:00,2.317,0.384,240.0,9.72,0.25,0.34,1.31
2007-01-25,21:00:00,2.334,0.357,238.2,9.7,0.29,0.33,1.22
2007-01-25,22:00:00,1.657,0.274,241.2,6.92,0.18,0.23,0.91
2007-01-25,23:00:00,1.084,0.174,235.3,4.0,0.06,0.14,0.68
2007-01-26,00:00:00,0.592,0.099,240.3,2.34,0.04,0.05,0.25
2007-01-26,01:00:00,0.22,-0.004,238.4,1.08,0.0,0.0,0.1
2007-01-26,02:00:00,0.568,0.037,241.0,2.0,0.08,0.16,0.27
2007-01-26,03:00:00,0.664,0.108,241.6,3.12,0.08,0.15,0.26
2007-01-26,04:00:00,0.596,0.058,238.2,2.6,0.07,0.03,0.44
2007-01-26,05:00:00,0.421,0.081,239.8,1.39,0.09,0.05,0.35
2007-01-26,06:00:00,1.679,0.262,240.5,7.42,0.22,0.25,0.8
2007-01-26,07:00:00,1.743,0.282,236.7,7.41,0.24,0.27,0.98
2007-01-26,08:00:00,1.65,0.263,243.0,6.73,0.24,0.24,0.84
2007-01-26,09:00:00,1.465,0.238,234.0,6.04,0.17,0.24,0.83
2007-01-26,10:00:00,1.484,0.211,233.9,6.32,0.16,0.17,0.73
2007-01-26,11:00:00,1.384,0.227,235.5,6.11,0.16,0.22,0.93
2007-01-26,12:00:00,1.282,0.202,244.5,5.36,0.16,0.17,0.72
2007-01-26,13:00:00,1.323,0.201,235.4,5.41,0.11,0.19,0.82
2007-01-26,14:00:00,1.132,0.144,237.1,4.91,0.11,0.15,0.51
2007-01-26,15:00:00,1.058,0.124,238.6,4.44,0.11,0.19,0.57
2007-01-26,16:00:00,1.309,0.199,236.6,5.76,0.17,0.18,0.8
2007-01-26,17:00:00,1.21,0.202,236.8,4.96,0.14,0.18,0.76
2007-01-26,18:00:00,2.304,0.361,242.0,9.29,0.3,0.41,1.23
2007-01-26,19:00:00,2.399,0.353,241.5,9.52,0.3,0.33,1.19
2007-01-26,20:00:00,2.488,0.372,238.0,10.46,0.3,0.45,1.45
2007-01-26,21:00:00,2.185,0.294,240.1,9.05,0.23,0.31,1.04
2007-01-26,22:00:00,1.424,0.22,241.8,6.02,0.19,0.22,0.76
2007-01-26,23:00:00,1.276,0.192,246.3,5.08,0.16,0.24,0.65
2007-01-27,00:00:00,0.566,0.105,236.7,2.42,0.07,0.02,0.27
2007-01-27,01:00:00,0.724,0.112,237.7,3.08,0.02,0.19,0.42
2007-01-27,02:00:00,0.567,0.088,237.9,2.1,0.07,0.06,0.28
2007-01-27,03:00:00,0.717,0.08,238.4,3.18,0.1,0.14,0.42
2007-01-27,04:00:00,0.539,0.063,241.5,2.45,0.04,0.12,0.37
2007-01-27,05:00:00,0.689,0.121,238.8,2.99,0.08,0.14,0.37
2007-01-27,06:00:00,1.932,0.295,240.6,8.15,0.23,0.25,0.86
2007-01-27,07:00:00,1.779,0.286,236.7,7.76,0.2,0.18,1.09
2007-01-27,08:00:00,1.904,0.25,240.3,7.83,0.19,0.3,0.98
2007-01-27,09:00:00,1.457,0.213,242.1,6.25,0.18,0.2,0.76
2007-01-27,10:00:00,1.684,0.214,241.7,7.11,0.22,0.2,0.94
2007-01-27,11:00:00,1.634,0.235,244.5,6.58,0.17,0.25,0.94
2007-01-27,12:00:00,1.719,0.227,236.5,7.0,0.22,0.31,0.97
2007-01-27,13:00:00,1.661,0.226,243.5,6.7,0.23,0.32,0.98
2007-01-27,14:00:00,1.54,0.257,241.0,6.65,0.2,0.24,0.88
2007-01-27,15:00:00,1.503,0.246,242.3,5.92,0.21,0.25,0.79
2007-01-27,16:00:00,1.294,0.203,239.9,5.08,0.16,0.16,0.76
2007-01-27,17:00:00,1.368,0.196,237.1,5.65,0.19,0.21,0.78
2007-01-27,18:00:00,2.834,0.406,233.5,11.9,0.39,0.39,1.64
2007-01-27,19:00:00,2.569,0.391,241.1,10.79,0.26,0.4,1.4
2007-01-27,20:00:00,2.81,0.418,238.2,11.61,0.34,0.37,1.63
2007-01-27,21:00:00,2.622,0.415,237.3,10.95,0.3,0.41,1.47
2007-01-27,22:00:00,1.641,0.245,235.8,7.11,0.26,0.29,0.99
2007-01-27,23:00:00,1.515,0.215,237.4,6.53,0.19,0.27,0.87
2007-01-28,00:00:00,0.673,0.065,236.9,3.23,0.07,0.09,0.43
2007-01-28,01:00:00,0.575,0.082,239.8,2.48,0.08,0.11,0.31
2007-01-28,02:00:00,0.814,0.102,239.8,3.34,0.12,0.16,0.37
2007-01-28,03:00:00,0.69,0.108,245.2,2.64,0.07,0.13,0.29
2007-01-28,04:00:00,0.742,0.099,244.4,3.04,0.07,0.15,0.31
2007-01-28,05:00:00,0.611,0.128,239.3,2.32,0.1,0.07,0.28
2007-01-28,06:00:00,1.945,0.288,240.0,8.26,0.26,0.3,0.99
2007-01-28,07:00:00,2.156,0.327,236.8,8.98,0.29,0.36,1.15
2007-01-28,08:00:00,2.078,0.32,239.2,8.95,0.18,0.31,1.16
2007-01-28,09:00:00,1.882,0.277,243.9,7.5,0.22,0.32,1.17
2007-01-28,10:00:00,1.684,0.281,240.2,6.6,0.22,0.28,0.86
2007-01-28,11:00:00,1.664,0.247,231.5,7.18,0.2,0.24,1.01
2007-01-28,12:00:00,1.527,0.216,241.1,6.59,0.24,0.19,0.9
2007-01-28,13:00:00,1.493,0.241,238.4,6.34,0.21,0.24,0.7
2007-01-28,14:00:00,1.356,0.22,233.9,5.23,0.08,0.22,0.65
2007-01-28,15:00:00,1.453,0.217,244.8,5.66,0.17,0.27,0.85
2007-01-28,16:00:00,1.243,0.201,240.1,5.3,0.14,0.18,0.73
2007-01-28,17:00:00,1.696,0.249,237.6,7.44,0.19,0.22,0.95
2007-01-28,18:00:00,2.663,0.382,238.1,11.52,0.31,0.43,1.45
2007-01-28,19:00:00,2.736,0.391,236.8,11.71,0.35,0.35,1.54
2007-01-28,20:00:00,2.814,0.452,239.3,11.65,0.37,0.46,1.57
2007-01-28,21:00:00,2.647,0.387,237.1,10.87,0.29,0.42,1.39
2007-01-28,22:00:00,1.571,0.246,239.4,6.52,0.2,0.27,0.91
2007-01-28,23:00:00,1.734,0.272,235.7,7.49,0.21,0.24,0.87
2007-01-29,00:00:00,0.632,0.083,242.9,2.59,0.07,0.15,0.31
2007-01-29,01:00:00,0.634,0.119,239.9,3.12,0.09,0.11,0.35
2007-01-29,02:00:00,0.649,0.096,240.1,2.64,0.08,0.14,0.4
2007-01-29,03:00:00,0.2,0.029,240.1,0.6,0.03,0.01,0.24
2007-01-29,04:00:00,0.437,0.038,237.6,1.85,0.07,0.08,0.32
